STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-TAVG-STDDEV
GHCND:USC00419916,86,33.3041,-94.1727,20100715,3.7
GHCND:USC00419916,86,33.3041,-94.1727,20101015,7.2
GHCND:USC00300785,472.4,43.4361,-75.3697,20100115,12.4
GHCND:USC00300785,472.4,43.4361,-75.3697,20100415,9.4
GHCND:USC00300785,472.4,43.4361,-75.3697,20100715,5.4
GHCND:USC00300785,472.4,43.4361,-75.3697,20101015,7.8
GHCND:USC00417743,725.4,32.44806,-100.52639,20100115,9.9
GHCND:USC00417743,725.4,32.44806,-100.52639,20100415,8.2
GHCND:USC00417743,725.4,32.44806,-100.52639,20100715,4.1
GHCND:USC00417743,725.4,32.44806,-100.52639,20101015,7.5
GHCND:USC00081276,9.1,26.86389,-80.62556,20100115,7.3
GHCND:USC00081276,9.1,26.86389,-80.62556,20100415,4.0
GHCND:USC00081276,9.1,26.86389,-80.62556,20100715,2.1
GHCND:USC00081276,9.1,26.86389,-80.62556,20101015,3.3
GHCND:USC00417704,2.7,28.02861,-97.05667,20100115,8.2
GHCND:USC00417704,2.7,28.02861,-97.05667,20100415,5.3
GHCND:USC00417704,2.7,28.02861,-97.05667,20100715,2.1
GHCND:USC00417704,2.7,28.02861,-97.05667,20101015,6.3
GHCND:USC00417706,729.7,30.0038,-100.2066,20100115,9.2
GHCND:USC00417706,729.7,30.0038,-100.2066,20100415,7.0
GHCND:USC00417706,729.7,30.0038,-100.2066,20100715,3.2
GHCND:USC00417706,729.7,30.0038,-100.2066,20101015,6.4
GHCND:USC00412019,125.9,32.1077,-96.4747,20100115,10.0
GHCND:USC00412019,125.9,32.1077,-96.4747,20100415,7.1
GHCND:USC00412019,136.9,32.1225,-96.48667,20100715,3.3
GHCND:USC00412019,136.9,32.1225,-96.48667,20101015,7.3
GHCND:USC00040738,381.9,40.7402,-123.208,20100115,4.5
GHCND:USC00040738,381.9,40.7402,-123.208,20100415,6.8
GHCND:USC00040738,381.9,40.7402,-123.208,20100715,5.3
GHCND:USC00040738,381.9,40.7405,-123.2077,20101015,5.4
GHCND:USC00309047,257.6,42.0019,-76.525,20100115,11.0
GHCND:USC00309047,257.6,42.0019,-76.525,20100415,8.4
GHCND:USC00309047,257.6,42.0019,-76.525,20100715,5.2
GHCND:USC00309047,257.6,42.0019,-76.525,20101015,7.4
GHCND:USC00040741,2060.4,34.2441,-116.904,20100115,6.5
GHCND:USC00040741,2060.4,34.2441,-116.904,20100415,6.5
GHCND:USC00040741,2060.4,34.2441,-116.904,20100715,4.1
GHCND:USC00040741,2060.4,34.2441,-116.904,20101015,5.3
GHCND:USC00253037,612.6,40.0966,-98.9455,20100115,11.4
GHCND:USC00253037,612.6,40.0966,-98.9455,20100415,9.4
GHCND:USC00253037,612.6,40.0966,-98.9455,20100715,5.8
GHCND:USC00253037,612.6,40.0951,-98.9454,20101015,9.1
GHCND:USW00094040,771.1,40.20639,-100.59139,20100115,11.5
GHCND:USW00094040,771.1,40.20639,-100.59139,20100415,9.4
GHCND:USW00094040,771.1,40.20639,-100.59139,20100715,5.9
GHCND:USW00094040,771.1,40.20639,-100.59139,20101015,8.8
GHCND:USW00093193,101.5,36.78,-119.71944,20100115,5.2
GHCND:USW00093193,101.5,36.78,-119.71944,20100415,6.4
GHCND:USW00093193,101.5,36.78,-119.7194,20100715,5.3
GHCND:USW00093193,101.5,36.78,-119.7194,20101015,5.5
GHCND:USW00093197,53,34.01583,-118.45139,20100115,5.4
GHCND:USW00093197,53,34.01583,-118.45139,20100415,3.3
GHCND:USW00093197,53,34.01583,-118.45139,20100715,3.1
GHCND:USW00093197,53,34.01583,-118.45139,20101015,4.0
GHCND:USC00413329,513.6,30.2391,-98.9088,20100115,9.2
GHCND:USC00413329,513.6,30.2391,-98.9088,20100415,7.2
GHCND:USC00413329,513.6,30.2391,-98.9088,20100715,3.2
GHCND:USC00413329,513.6,30.2391,-98.9088,20101015,7.0
GHCND:USC00252595,589.8,41.9872,-98.0747,20100115,12.6
GHCND:USC00252595,589.8,41.9872,-98.0747,20100415,9.5
GHCND:USC00252595,589.8,41.9872,-98.0747,20100715,5.9
GHCND:USC00252595,589.8,41.9872,-98.0747,20101015,9.1
GHCND:USC00042934,12.2,38.27361,-122.06806,20100115,4.6
GHCND:USC00042934,12.2,38.27361,-122.06806,20100415,5.7
GHCND:USC00042934,12.2,38.27361,-122.06806,20100715,5.4
GHCND:USC00042934,12.2,38.27361,-122.06806,20101015,5.1
GHCND:USC00085667,4.3,25.75528,-80.38361,20100115,7.2
GHCND:USC00085667,4.3,25.75528,-80.38361,20100415,3.9
GHCND:USC00085667,4.3,25.75528,-80.38361,20100715,2.1
GHCND:USC00085667,4.3,25.75528,-80.38361,20101015,3.2
GHCND:USW00093184,16.5,33.68,-117.86639,20100115,4.8
GHCND:USW00093184,16.5,33.68,-117.86639,20100415,3.8
GHCND:USW00093184,16.5,33.68,-117.86639,20100715,3.1
GHCND:USW00093184,16.5,33.68,-117.86639,20101015,4.1
GHCND:USC00046074,10.7,38.27778,-122.26472,20100115,4.9
GHCND:USC00046074,10.7,38.27778,-122.26472,20100415,5.3
GHCND:USC00046074,10.7,38.27778,-122.26472,20100715,4.5
GHCND:USC00046074,10.7,38.27778,-122.26472,20101015,4.7
GHCND:USC00012675,121.3,31.31472,-85.87972,20100115,9.5
GHCND:USC00012675,102.7,31.2975,-85.89972,20100415,6.9
GHCND:USC00012675,102.7,31.2975,-85.89972,20100715,2.9
GHCND:USC00012675,102.7,31.2975,-85.89972,20101015,6.6
GHCND:USC00042941,932.7,34.70417,-118.4275,20100115,6.6
GHCND:USC00042941,932.7,34.70417,-118.4275,20100415,8.5
GHCND:USC00042941,932.7,34.70417,-118.4275,20100715,6.4
GHCND:USC00041614,1408.5,41.53056,-120.18028,20100115,7.8
GHCND:USC00041614,1408.5,41.53056,-120.18028,20100415,8.0
GHCND:USC00041614,1408.5,41.53056,-120.18028,20100715,6.2
GHCND:USC00041614,1408.5,41.53056,-120.18028,20101015,7.6
GHCND:USC00414670,532.5,30.44528,-99.80444,20100115,8.9
GHCND:USC00414670,532.5,30.44528,-99.80444,20100415,7.9
GHCND:USC00414670,532.5,30.44528,-99.80444,20100715,3.4
GHCND:USC00414670,532.5,30.44528,-99.80444,20101015,7.5
GHCND:USC00087851,57.9,28.3378,-82.26,20100115,8.5
GHCND:USC00087851,57.9,28.3378,-82.26,20100415,5.0
GHCND:USC00087851,57.9,28.3378,-82.26,20100715,2.1
GHCND:USC00087851,57.9,28.3378,-82.26,20101015,4.8
GHCND:USC00413340,2.4,28.98444,-95.38083,20100115,8.9
GHCND:USC00413340,2.4,28.98444,-95.38083,20100415,5.5
GHCND:USC00413340,2.4,28.98444,-95.38083,20100715,2.4
GHCND:USC00413340,2.4,28.9845,-95.3809,20101015,6.3
GHCND:USC00013519,104.2,31.79472,-86.61472,20100115,9.5
GHCND:USC00013519,104.2,31.7901,-86.6087,20100415,6.9
GHCND:USC00013519,104.2,31.7901,-86.6087,20100715,3.0
GHCND:USC00013519,104.2,31.7901,-86.6087,20101015,7.2
GHCND:USC00413787,966.2,36.26306,-101.405,20100115,10.0
GHCND:USC00413787,966.2,36.26306,-101.405,20100415,9.0
GHCND:USC00413787,966.2,36.26306,-101.405,20100715,4.8
GHCND:USC00413787,966.2,36.26306,-101.405,20101015,8.1
GHCND:USC00049111,177.4,34.988,-120.3211,20100115,5.3
GHCND:USC00049111,177.4,34.98778,-120.32083,20100415,6.1
GHCND:USC00049111,177.4,34.98778,-120.32083,20100715,4.3
GHCND:USC00049111,177.4,34.98778,-120.32083,20101015,6.1
GHCND:USC00087826,3.7,29.8875,-81.29167,20100115,8.4
GHCND:USC00087826,3.7,29.8875,-81.29167,20100415,5.3
GHCND:USC00087826,3.7,29.8875,-81.29167,20100715,2.6
GHCND:USC00087826,3.7,29.8875,-81.29167,20101015,5.1
GHCND:USC00411128,1005.8,33.19083,-102.26806,20100115,9.1
GHCND:USC00411128,1005.8,33.19083,-102.26806,20100415,8.2
GHCND:USC00411128,1005.8,33.19083,-102.26806,20100715,3.9
GHCND:USC00411128,1005.8,33.19083,-102.26806,20101015,7.3
GHCND:USC00013511,67.1,32.70167,-87.58083,20100115,9.3
GHCND:USC00013511,67.1,32.70194,-87.58167,20100415,6.8
GHCND:USC00013511,67.1,32.70194,-87.58167,20100715,2.9
GHCND:USC00013511,67.1,32.70194,-87.58167,20101015,7.1
GHCND:USC00256970,819.9,42.065,-100.2472,20100115,12.7
GHCND:USC00256970,819.9,42.065,-100.2472,20100415,10.0
GHCND:USC00256970,819.9,42.065,-100.2472,20100715,5.9
GHCND:USC00256970,819.9,42.065,-100.2472,20101015,9.2
GHCND:USC00412464,1173.5,34.58583,-102.31194,20100115,9.4
GHCND:USC00412464,1173.5,34.58583,-102.31194,20100415,8.5
GHCND:USC00412464,1173.5,34.58583,-102.31194,20100715,4.1
GHCND:USC00412464,1173.5,34.58583,-102.31194,20101015,7.7
GHCND:USC00049122,193.9,39.1466,-123.2102,20100115,4.6
GHCND:USC00049122,193.9,39.1466,-123.2102,20100415,6.0
GHCND:USC00049122,193.9,39.1466,-123.2102,20100715,5.4
GHCND:USC00049122,193.9,39.1466,-123.2102,20101015,5.3
GHCND:USC00411138,426.7,31.7383,-98.9455,20100115,9.4
GHCND:USC00411138,426.7,31.7383,-98.9455,20100415,7.7
GHCND:USC00411138,426.7,31.7383,-98.9455,20100715,3.4
GHCND:USC00411138,426.7,31.7383,-98.9455,20101015,7.4
GHCND:USC00011324,207.3,32.8236,-85.6561,20100115,9.4
GHCND:USC00011324,207.3,32.8236,-85.6561,20100415,7.2
GHCND:USC00011324,207.3,32.8236,-85.6561,20100715,3.0
GHCND:USC00011324,207.3,32.8236,-85.6561,20101015,6.7
GHCND:USC00048273,691.9,37.3133,-122.1841,20100115,6.3
GHCND:USC00048273,691.9,37.3133,-122.1841,20100415,7.4
GHCND:USC00048273,691.9,37.3133,-122.1841,20100715,8.5
GHCND:USC00048273,691.9,37.3133,-122.1841,20101015,7.5
GHCND:USC00083470,39,30.2717,-82.1856,20100115,9.2
GHCND:USC00083470,39,30.2717,-82.1856,20100415,6.4
GHCND:USC00083470,39,30.2717,-82.1856,20100715,2.4
GHCND:USC00083470,39,30.2717,-82.1856,20101015,6.2
GHCND:USC00252145,1303.9,41.4086,-102.9661,20100115,11.4
GHCND:USC00252145,1303.9,41.4086,-102.9661,20100415,9.4
GHCND:USC00252145,1303.9,41.4086,-102.9661,20100715,5.4
GHCND:USC00252145,1303.9,41.4086,-102.9661,20101015,8.9
GHCND:USC00257830,1316.7,41.2294,-103.0214,20100115,11.4
GHCND:USC00257830,1316.7,41.2294,-103.0214,20100415,9.5
GHCND:USC00257830,1316.7,41.2294,-103.0214,20100715,5.9
GHCND:USC00257830,1316.7,41.2294,-103.0214,20101015,9.3
GHCND:USC00413321,142.3,31.03278,-96.48889,20100115,9.8
GHCND:USC00413321,142.3,31.03278,-96.48889,20100415,6.8
GHCND:USC00413321,142.3,31.03278,-96.48889,20100715,3.2
GHCND:USC00413321,142.3,31.03278,-96.48889,20101015,7.2
GHCND:USC00410257,8.2,29.15722,-95.45917,20100115,9.4
GHCND:USC00410257,8.2,29.15722,-95.45917,20100415,5.8
GHCND:USC00410257,8.2,29.15722,-95.45917,20100715,2.4
GHCND:USC00410257,8.2,29.15722,-95.45917,20101015,6.5
GHCND:USW00094918,399,41.36667,-96.01667,20100115,12.1
GHCND:USW00094918,399,41.36667,-96.01667,20100415,9.7
GHCND:USW00094918,399,41.36667,-96.01667,20100715,5.8
GHCND:USW00094918,399,41.36667,-96.01667,20101015,8.9
GHCND:USC00044232,1204,36.798,-118.2036,20100115,6.4
GHCND:USC00044232,1204,36.798,-118.2036,20100415,7.7
GHCND:USC00044232,1204,36.798,-118.2036,20100715,5.1
GHCND:USC00044232,1204,36.798,-118.2036,20101015,6.4
GHCND:USC00411596,97.5,31.25806,-95.97444,20100115,9.7
GHCND:USC00411596,97.5,31.25806,-95.97444,20100415,7.5
GHCND:USC00411596,97.5,31.25806,-95.97444,20100715,3.2
GHCND:USC00411596,97.5,31.25806,-95.97444,20101015,7.3
GHCND:USC00410268,520.3,32.74889,-99.85278,20100115,9.9
GHCND:USC00410268,520.3,32.74889,-99.85278,20100415,8.4
GHCND:USC00410268,520.3,32.74889,-99.85278,20100715,4.5
GHCND:USC00410268,520.3,32.74889,-99.85278,20101015,7.8
GHCND:USC00048606,1160.7,39.563,-121.1077,20100115,6.3
GHCND:USC00048606,1160.7,39.563,-121.1077,20100415,7.8
GHCND:USC00048606,1160.7,39.563,-121.1077,20100715,5.3
GHCND:USC00048606,1160.7,39.563,-121.1077,20101015,7.3
GHCND:USC00419088,1074.4,31.40278,-106.05806,20100115,6.1
GHCND:USC00419088,1074.4,31.40278,-106.05806,20100415,5.8
GHCND:USC00419088,1074.4,31.40278,-106.05806,20100715,3.1
GHCND:USC00419088,1074.4,31.40278,-106.05806,20101015,5.0
GHCND:USC00305512,396.2,42.8416,-75.7263,20100115,11.8
GHCND:USC00305512,396.2,42.8416,-75.7263,20100415,9.1
GHCND:USC00305512,396.2,42.8416,-75.7263,20100715,5.2
GHCND:USC00305512,396.2,42.8416,-75.7263,20101015,7.5
GHCND:USC00410235,7.3,29.78778,-94.63417,20100115,9.0
GHCND:USC00410235,7.3,29.78778,-94.63417,20100415,5.8
GHCND:USC00410235,7.3,29.78778,-94.63417,20100715,2.7
GHCND:USC00410235,7.3,29.7878,-94.6343,20101015,6.5
GHCND:USC00042081,430.7,39.8158,-123.2444,20100115,4.9
GHCND:USC00042081,430.7,39.8158,-123.2444,20100415,6.1
GHCND:USC00042081,430.7,39.8158,-123.2444,20100715,5.2
GHCND:USC00042081,430.7,39.8158,-123.2444,20101015,5.3
GHCND:USC00258320,493.8,40.0313,-97.9841,20100115,11.2
GHCND:USC00258320,493.8,40.0313,-97.9841,20100415,9.3
GHCND:USC00258320,493.8,40.0313,-97.9841,20100715,5.6
GHCND:USC00258320,493.8,40.0313,-97.9841,20101015,8.7
GHCND:USC00013154,172.2,34.0219,-85.9878,20100115,9.2
GHCND:USC00013154,172.2,34.0219,-85.9878,20100415,7.4
GHCND:USC00013154,172.2,34.0219,-85.9878,20100715,3.4
GHCND:USC00013154,172.2,34.0219,-85.9878,20101015,6.9
GHCND:USC00044259,-6.4,33.7086,-116.2152,20100115,5.2
GHCND:USC00044259,-6.4,33.7086,-116.2152,20100415,6.1
GHCND:USC00044259,-6.4,33.7086,-116.2152,20100715,4.5
GHCND:USC00044259,-6.4,33.7086,-116.2152,20101015,5.3
GHCND:USC00256135,521.2,42.0677,-97.9675,20100115,13.1
GHCND:USC00256135,521.2,42.0677,-97.9675,20100415,10.1
GHCND:USC00256135,521.2,42.0677,-97.9675,20100715,6.3
GHCND:USC00256135,521.2,42.0677,-97.9675,20101015,9.0
GHCND:USC00258795,349,41.3197,-96.3672,20100115,12.1
GHCND:USC00258795,349,41.3197,-96.3672,20100415,9.1
GHCND:USC00258795,349,41.3197,-96.3672,20100715,5.2
GHCND:USC00258795,349,41.3197,-96.3672,20101015,8.9
GHCND:USC00013160,38.1,32.8347,-88.1341,20100115,9.8
GHCND:USC00013160,38.1,32.8347,-88.1341,20100415,7.3
GHCND:USC00013160,38.1,32.8347,-88.1341,20100715,3.0
GHCND:USC00013160,38.1,32.8347,-88.1341,20101015,7.4
GHCND:USC00047767,2.4,37.72778,-122.50444,20100115,3.6
GHCND:USC00047767,2.4,37.72778,-122.50444,20100415,3.4
GHCND:USC00047767,2.4,37.72778,-122.50444,20100715,2.5
GHCND:USC00047767,2.4,37.72778,-122.50444,20101015,4.1
GHCND:USC00089120,10.1,29.40833,-82.81861,20100115,8.9
GHCND:USC00089120,10.1,29.40833,-82.81861,20100415,5.6
GHCND:USC00089120,10.1,29.40833,-82.81861,20100715,2.3
GHCND:USC00089120,10.1,29.4083,-82.8186,20101015,5.5
GHCND:USC00017999,149.4,33.20528,-86.21139,20100115,10.1
GHCND:USC00017999,149.4,33.20528,-86.21139,20100415,7.8
GHCND:USC00017999,149.4,33.20528,-86.21139,20100715,3.0
GHCND:USC00017999,149.4,33.20528,-86.21139,20101015,7.6
GHCND:USC00081641,39.6,28.45528,-81.72333,20100115,8.7
GHCND:USC00081641,39.6,28.45528,-81.72333,20100415,5.1
GHCND:USC00081641,39.6,28.45528,-81.72333,20100715,2.0
GHCND:USC00081641,39.6,28.45528,-81.72333,20101015,4.6
GHCND:USC00307705,333.8,42.67722,-75.50639,20100115,12.5
GHCND:USC00307705,333.8,42.6773,-75.5066,20100415,8.8
GHCND:USC00307705,333.8,42.6773,-75.5066,20100715,5.7
GHCND:USC00307705,333.8,42.6773,-75.5066,20101015,8.1
GHCND:USC00411578,99.1,31.8075,-94.1642,20100115,10.0
GHCND:USC00411578,99.1,31.8075,-94.1642,20100415,7.5
GHCND:USC00411578,99.1,31.8075,-94.1642,20100715,3.2
GHCND:USC00411578,99.1,31.8075,-94.1642,20101015,7.5
GHCND:USC00414605,375.5,30.2836,-98.4172,20100115,9.8
GHCND:USC00414605,375.5,30.2836,-98.4172,20100415,7.7
GHCND:USC00414605,375.5,30.2836,-98.4172,20100715,3.2
GHCND:USC00414605,375.5,30.2836,-98.4172,20101015,7.7
GHCND:USW00013904,146.3,30.18306,-97.68,20100115,9.3
GHCND:USW00013904,146.3,30.18306,-97.68,20100415,7.1
GHCND:USW00013904,146.3,30.1831,-97.6799,20100715,3.1
GHCND:USW00013904,146.3,30.1831,-97.6799,20101015,7.1
GHCND:USC00410248,972.9,32.34833,-102.55167,20100115,8.7
GHCND:USC00410248,972.9,32.34833,-102.55167,20100415,7.8
GHCND:USC00045118,36.6,37.0533,-120.8697,20100115,5.1
GHCND:USC00045118,36.6,37.0533,-120.8697,20100415,6.1
GHCND:USC00045118,36.6,37.0563,-120.8666,20100715,5.5
GHCND:USC00045118,36.6,37.0563,-120.8666,20101015,5.3
GHCND:USC00258328,470.9,41.1041,-97.3094,20100115,12.4
GHCND:USC00258328,470.9,41.1041,-97.3094,20100415,9.9
GHCND:USC00258328,470.9,41.1041,-97.3094,20100715,5.9
GHCND:USC00258328,470.9,41.1041,-97.3094,20101015,9.1
GHCND:USW00013911,185.3,32.76667,-97.45,20100115,9.8
GHCND:USW00013911,185.3,32.76667,-97.45,20100415,7.1
GHCND:USW00013911,185.3,32.76667,-97.45,20100715,3.9
GHCND:USW00013911,185.3,32.76667,-97.45,20101015,7.0
GHCND:USW00013959,152.4,31.61889,-97.22833,20100115,9.7
GHCND:USW00013959,152.4,31.61889,-97.22833,20100415,7.2
GHCND:USW00013959,152.4,31.61889,-97.22833,20100715,3.3
GHCND:USW00013959,152.4,31.61889,-97.22833,20101015,7.4
GHCND:USW00013958,200.6,30.32111,-97.76,20100115,9.6
GHCND:USW00013958,200.6,30.32111,-97.76,20100415,6.6
GHCND:USW00013958,204.2,30.3208,-97.7604,20100715,3.0
GHCND:USW00013958,204.2,30.3208,-97.7604,20101015,6.8
GHCND:USC00253050,359.7,41.43,-96.4669,20100115,12.0
GHCND:USC00253050,359.7,41.43,-96.4669,20100415,9.8
GHCND:USC00253050,359.7,41.43,-96.4669,20100715,5.5
GHCND:USC00253050,359.7,41.43,-96.4669,20101015,9.0
GHCND:USC00419031,105.2,28.4113,-98.5294,20100115,9.1
GHCND:USC00419031,105.2,28.4113,-98.5294,20100415,7.0
GHCND:USC00419031,105.2,28.4113,-98.5294,20100715,3.1
GHCND:USC00419031,105.2,28.4113,-98.5294,20101015,7.2
GHCND:USC00047306,401.7,34.0528,-117.1894,20100115,5.5
GHCND:USC00047306,401.7,34.0528,-117.1894,20100415,6.5
GHCND:USC00047306,401.7,34.0528,-117.1894,20100715,4.5
GHCND:USC00047306,401.7,34.0528,-117.1894,20101015,5.8
GHCND:USW00013966,310,33.9786,-98.4928,20100115,10.0
GHCND:USW00013966,310,33.9786,-98.4928,20100415,8.1
GHCND:USW00013966,310,33.9786,-98.4928,20100715,4.4
GHCND:USW00013966,310,33.9786,-98.4928,20101015,7.7
GHCND:USW00013962,545.6,32.4105,-99.6822,20100115,10.1
GHCND:USW00013962,545.6,32.4105,-99.6822,20100415,8.4
GHCND:USW00013962,545.6,32.4105,-99.6822,20100715,4.0
GHCND:USW00013962,545.6,32.4105,-99.6822,20101015,7.7
GHCND:USW00013961,209.4,32.81917,-97.36139,20100115,10.1
GHCND:USW00013961,209.4,32.81917,-97.36139,20100415,7.4
GHCND:USW00013961,209.4,32.81917,-97.36139,20100715,3.9
GHCND:USW00013961,209.4,32.81917,-97.36139,20101015,7.3
GHCND:USC00045123,111.3,37.23194,-121.95917,20100115,4.5
GHCND:USC00045123,111.3,37.23194,-121.95917,20100415,5.3
GHCND:USC00045123,111.3,37.23194,-121.95917,20100715,4.6
GHCND:USC00045123,111.3,37.23194,-121.95917,20101015,4.4
GHCND:USC00084731,59.4,30.18528,-82.59417,20100115,9.7
GHCND:USC00084731,59.4,30.18528,-82.59417,20100415,6.4
GHCND:USC00084731,59.4,30.18528,-82.59417,20100715,2.5
GHCND:USC00084731,59.4,30.18528,-82.59417,20101015,6.0
GHCND:USW00013960,134.1,32.8519,-96.8555,20100115,10.0
GHCND:USW00013960,134.1,32.8519,-96.8555,20100415,7.2
GHCND:USW00013960,134.1,32.8519,-96.8555,20100715,3.8
GHCND:USW00013960,134.1,32.8519,-96.8555,20101015,7.3
GHCND:USC00044278,743.7,35.6521,-117.8244,20100115,5.6
GHCND:USC00044278,743.7,35.6521,-117.8244,20100415,7.0
GHCND:USC00044278,743.7,35.6521,-117.8244,20100715,4.7
GHCND:USC00044278,743.7,35.6521,-117.8244,20101015,6.1
GHCND:USC00047785,137.2,34.1061,-118.1,20100115,5.2
GHCND:USC00047785,137.2,34.1061,-118.1,20100415,5.5
GHCND:USC00047785,137.2,34.1061,-118.1,20100715,3.7
GHCND:USC00047785,137.2,34.1061,-118.1,20101015,5.0
GHCND:USC00410225,352.7,29.4608,-101.0286,20100115,7.9
GHCND:USC00410225,352.7,29.4608,-101.0286,20100415,6.9
GHCND:USC00410225,352.7,29.4608,-101.0286,20100715,3.9
GHCND:USC00410225,352.7,29.4608,-101.0286,20101015,6.3
GHCND:USC00412404,192,33.19889,-97.105,20100115,9.8
GHCND:USC00412404,192,33.19889,-97.105,20100415,7.4
GHCND:USC00412404,192,33.19889,-97.105,20100715,3.9
GHCND:USC00412404,192,33.19889,-97.105,20101015,7.3
GHCND:USC00413734,166.1,33.1677,-96.0983,20100115,9.9
GHCND:USC00413734,166.1,33.1677,-96.0983,20100415,7.4
GHCND:USC00413734,166.1,33.1677,-96.0983,20100715,3.7
GHCND:USC00413734,166.1,33.1677,-96.0983,20101015,7.5
GHCND:USC00412408,1094.2,32.96194,-102.82194,20100115,8.4
GHCND:USC00412408,1094.2,32.96194,-102.82194,20100415,7.6
GHCND:USC00412408,1094.2,32.96194,-102.82194,20100715,4.0
GHCND:USC00412408,1094.2,32.96194,-102.82194,20101015,7.0
GHCND:USC00256570,378,40.1216,-96.1558,20100115,11.7
GHCND:USC00256570,378,40.1216,-96.1558,20100415,9.6
GHCND:USC00256570,378,40.1216,-96.1558,20100715,5.7
GHCND:USC00256570,378,40.1216,-96.1558,20101015,8.9
GHCND:USC00257415,1145.7,42.7166,-102.4522,20100115,12.1
GHCND:USC00257415,1145.7,42.7166,-102.4522,20100415,9.6
GHCND:USC00257415,1155.2,42.7547,-102.4794,20100715,6.3
GHCND:USC00257415,1155.2,42.7547,-102.4794,20101015,9.0
GHCND:USW00013973,533.1,30.51083,-99.76639,20100115,8.3
GHCND:USW00013973,533.1,30.51083,-99.76639,20100415,7.2
GHCND:USW00013973,533.1,30.51083,-99.76639,20100715,3.3
GHCND:USW00013973,533.1,30.51083,-99.76639,20101015,6.8
GHCND:USW00013972,165.8,32.35417,-95.4025,20100115,10.0
GHCND:USW00013972,165.8,32.35417,-95.4025,20100415,6.9
GHCND:USW00013972,165.8,32.35417,-95.4025,20100715,3.4
GHCND:USW00013972,165.8,32.35417,-95.4025,20101015,7.0
GHCND:USW00053119,75.9,36.31889,-119.62889,20100115,5.1
GHCND:USW00053119,75.9,36.31889,-119.62889,20100415,6.2
GHCND:USW00053119,75.9,36.31889,-119.62889,20100715,4.4
GHCND:USW00053119,75.9,36.31889,-119.62889,20101015,5.0
GHCND:USC00411524,661.1,29.13444,-103.515,20100115,7.2
GHCND:USC00411524,661.1,29.13444,-103.515,20100415,6.8
GHCND:USC00411524,661.1,29.13444,-103.515,20100715,4.4
GHCND:USC00411524,661.1,29.13444,-103.515,20101015,6.2
GHCND:USC00255250,688.8,41.22,-99.298,20100115,12.4
GHCND:USC00255250,688.8,41.22,-99.298,20100415,9.7
GHCND:USC00255250,688.8,41.22,-99.298,20100715,6.2
GHCND:USC00255250,688.8,41.22,-99.298,20101015,9.1
GHCND:USC00258751,789.1,42.8752,-100.5516,20100115,11.7
GHCND:USC00258751,789.1,42.8752,-100.5516,20100415,9.3
GHCND:USC00258751,789.1,42.8752,-100.5516,20100715,5.9
GHCND:USC00258751,789.1,42.8752,-100.5516,20101015,9.0
GHCND:USC00258755,893.1,42.57111,-100.69306,20100115,13.0
GHCND:USC00258755,893.1,42.5711,-100.693,20100415,10.2
GHCND:USC00258755,893.1,42.5711,-100.693,20100715,6.4
GHCND:USC00258755,893.1,42.5711,-100.693,20101015,9.5
GHCND:USC00419491,65.5,30.32361,-96.15944,20100115,9.7
GHCND:USC00419491,65.5,30.32361,-96.15944,20100415,7.2
GHCND:USC00419491,65.5,30.32361,-96.15944,20100715,2.8
GHCND:USC00419491,65.5,30.32361,-96.15944,20101015,7.4
GHCND:USC00418169,286.5,29.4508,-98.7027,20100115,8.3
GHCND:USC00418169,286.5,29.4508,-98.7027,20100415,6.2
GHCND:USC00418169,286.5,29.4508,-98.7027,20100715,3.2
GHCND:USC00418169,286.5,29.4508,-98.7027,20101015,6.4
GHCND:USW00053120,424.6,33.0375,-116.91583,20100115,5.5
GHCND:USW00053120,424.6,33.0375,-116.91583,20100415,5.1
GHCND:USW00053120,424.6,33.0375,-116.91583,20100715,4.5
GHCND:USW00053120,424.6,33.0375,-116.91583,20101015,5.3
GHCND:USC00419016,374.9,33.29361,-99.10056,20100115,9.6
GHCND:USC00419016,374.9,33.29361,-99.10056,20100415,7.8
GHCND:USC00419016,374.9,33.29361,-99.10056,20100715,4.3
GHCND:USC00419016,374.9,33.29361,-99.10056,20101015,7.6
GHCND:USW00053121,8.5,33.21944,-117.34944,20100115,4.6
GHCND:USW00053121,8.5,33.21944,-117.34944,20100415,3.3
GHCND:USW00053121,8.5,33.21944,-117.34944,20100715,2.7
GHCND:USW00053121,8.5,33.21944,-117.34944,20101015,3.3
GHCND:USC00044297,281,34.1472,-115.1219,20100115,5.2
GHCND:USC00044297,281,34.1472,-115.1219,20100415,7.1
GHCND:USC00044297,281,34.1472,-115.1219,20100715,4.6
GHCND:USC00044297,281,34.1472,-115.1219,20101015,6.1
GHCND:USC00419499,644.7,31.67253,-100.72832,20100115,9.2
GHCND:USC00419499,644.7,31.67253,-100.72832,20100415,8.3
GHCND:USC00419499,644.7,31.67253,-100.72832,20100715,4.1
GHCND:USC00419499,644.7,31.67253,-100.72832,20101015,7.4
GHCND:USC00080369,46.9,27.59472,-81.52667,20100115,9.0
GHCND:USC00080369,46.9,27.59472,-81.52667,20100415,5.5
GHCND:USC00080369,46.9,27.59472,-81.52667,20100715,2.0
GHCND:USC00080369,46.9,27.5947,-81.5266,20101015,4.7
GHCND:USC00410204,8.5,29.36528,-95.23361,20100115,9.3
GHCND:USC00410204,8.5,29.36528,-95.23361,20100415,6.0
